date,names,industries_present,thin_industries,thin_names,eliminated_industry,r2_weighted,r2_equal,cond_full,cond_style,industry_term,country,cap_weighted_return,style_term,cap_weighted_specific,identity_gap,market_excess,reclassified,with_cap,excluded_no_sic,excluded_no_exposure,excluded_no_return
2019-08-29,416,45,13,18,Rtail,0.44608,0.435746,56.5014,3.62579,1.6263e-19,0.0125379,0.0124458,1.15175e-18,-9.20965e-05,-9.20965e-05,0.0124458,5,416,0,0,0
2019-08-30,416,45,13,18,Rtail,0.12017,0.10893,58.3051,3.67878,5.42101e-20,0.000934106,0.00091274,5.10581e-19,-2.13656e-05,-2.13656e-05,0.00091274,5,416,0,0,0
2019-09-03,416,45,13,18,Rtail,0.561512,0.571847,58.5051,3.71528,-1.21973e-19,-0.00612915,-0.00601447,2.25288e-18,0.000114675,0.000114675,-0.00601447,5,416,0,0,0
2019-09-04,416,45,13,18,Rtail,0.402542,0.393092,58.4442,3.71319,-1.0842e-19,0.0105781,0.010531,2.5964e-18,-4.71544e-05,-4.71544e-05,0.010531,5,416,0,0,0
2019-09-05,416,45,13,18,Rtail,0.714504,0.686605,58.7226,3.7814,1.0842e-19,0.0126256,0.012586,-3.97844e-18,-3.96056e-05,-3.96056e-05,0.012586,5,416,0,0,0
2019-09-06,416,45,13,18,Rtail,0.29987,0.234894,59.0535,3.78772,-1.21973e-19,0.00107113,0.00109443,-5.9027e-18,2.33003e-05,2.33003e-05,0.00109443,5,416,0,0,0
2019-09-09,416,45,13,18,Rtail,0.703824,0.720029,59.2059,3.77372,0,-0.00077755,-0.000686628,7.50177e-19,9.09217e-05,9.09217e-05,-0.000686628,5,416,0,0,0
2019-09-10,416,45,13,18,Rtail,0.639683,0.613501,59.2531,3.67811,0,-0.000293992,-0.000130935,-6.6929e-19,0.000163058,0.000163058,-0.000130935,5,416,0,0,0
2019-09-11,416,45,13,18,Rtail,0.305778,0.276231,59.2502,3.69471,2.71051e-20,0.00672608,0.00685377,-5.39662e-18,0.000127694,0.000127694,0.00685377,5,416,0,0,0
2019-09-12,416,45,13,18,Rtail,0.232268,0.178039,59.3039,3.7565,-4.06576e-20,0.00302993,0.00312695,-2.45647e-18,9.70262e-05,9.70262e-05,0.00312695,5,416,0,0,0
2019-09-13,416,45,13,18,Rtail,0.422305,0.392389,59.8894,3.73443,1.0842e-19,-0.000847055,-0.00102931,-6.20183e-19,-0.000182257,-0.000182257,-0.00102931,5,416,0,0,0
2019-09-16,416,45,13,18,Rtail,0.490678,0.502496,59.8526,3.8138,8.67362e-19,-0.00369208,-0.00347867,1.78905e-18,0.000213411,0.000213411,-0.00347867,5,416,0,0,0
2019-09-17,416,45,13,18,Rtail,0.565178,0.574518,59.9749,3.88632,1.0842e-19,0.00307283,0.00306682,-6.80981e-19,-6.0141e-06,-6.0141e-06,0.00306682,5,416,0,0,0
2019-09-18,416,45,13,18,Rtail,0.211897,0.204664,59.9274,3.82633,1.0842e-19,3.7122e-05,0.000232146,-8.1994e-19,0.000195024,0.000195024,0.000232146,5,416,0,0,0
2019-09-19,416,45,13,18,Rtail,0.3865,0.316497,60.0114,3.81383,-1.0842e-19,-1.15117e-05,2.04779e-05,-2.09365e-18,3.19896e-05,3.19896e-05,2.04779e-05,5,416,0,0,0
2019-09-20,416,45,13,18,Rtail,0.377941,0.286032,60.2296,3.85209,1.21973e-19,-0.00495239,-0.00500938,-1.53372e-18,-5.69815e-05,-5.69815e-05,-0.00500938,5,416,0,0,0
2019-09-23,416,45,13,18,Rtail,0.250928,0.229156,60.3569,3.80317,-1.0842e-19,6.40485e-05,6.81623e-05,5.82067e-19,4.11382e-06,4.11382e-06,5.71856e-05,5,416,0,0,0
2019-09-24,417,45,13,18,Rtail,0.513419,0.485423,60.2359,3.80246,-2.1684e-19,-0.00782667,-0.00782407,6.97796e-19,2.60593e-06,2.60593e-06,-0.00782407,5,417,0,0,0
2019-09-25,417,45,13,18,Rtail,0.433674,0.359221,60.1678,3.89136,-2.1684e-19,0.00545866,0.00561442,7.89844e-19,0.000155765,0.000155765,0.00561442,5,417,0,0,0
2019-09-26,417,45,13,18,Rtail,0.350142,0.332775,60.4995,3.87711,2.71051e-20,-0.0019036,-0.00215087,-1.42231e-18,-0.000247269,-0.000247269,-0.00214238,5,417,0,0,0
2019-09-27,417,45,13,18,Rtail,0.418579,0.401882,60.4602,3.89933,-2.1684e-19,-0.00499968,-0.00497676,5.54859e-18,2.29145e-05,2.29145e-05,-0.00497676,4,417,0,0,0
2019-09-30,417,45,13,18,Rtail,0.324043,0.291116,60.6179,3.88621,0,0.00527055,0.00540935,-7.40722e-19,0.000138801,0.000138801,0.00540935,4,417,0,0,0
2019-10-01,417,45,13,18,Rtail,0.442925,0.384223,60.423,3.84709,1.6263e-19,-0.0124552,-0.0122632,3.10161e-17,0.00019195,0.00019195,-0.0122632,4,417,0,0,0
2019-10-02,417,45,13,18,Rtail,0.258837,0.263072,60.4096,3.8128,5.42101e-20,-0.0181636,-0.0181444,2.43369e-18,1.92485e-05,1.92485e-05,-0.0181444,4,417,0,0,0
2019-10-03,417,45,13,18,Rtail,0.361889,0.314298,59.9758,3.82338,-5.42101e-20,0.00774436,0.00768289,-2.91285e-19,-6.14679e-05,-6.14679e-05,0.0076428,4,417,0,0,0
2019-10-04,417,45,13,18,Rtail,0.341652,0.363839,60.1506,3.7353,1.6263e-19,0.0144174,0.0144513,-3.89589e-20,3.39038e-05,3.39038e-05,0.0144513,4,417,0,0,0
2019-10-07,417,45,13,18,Rtail,0.205856,0.17983,60.446,3.67786,2.71051e-20,-0.00454009,-0.00464952,2.94933e-19,-0.000109423,-0.000109423,-0.00464952,4,417,0,0,0
2019-10-08,417,45,13,18,Rtail,0.512564,0.487422,60.2017,3.62686,3.25261e-19,-0.0157543,-0.0155606,-1.94009e-18,0.000193703,0.000193703,-0.0155606,4,417,0,0,0
2019-10-09,417,45,13,18,Rtail,0.397271,0.350199,60.2009,3.61494,0,0.00936478,0.00934879,-6.75962e-19,-1.59912e-05,-1.59912e-05,0.00934879,4,417,0,0,0
2019-10-10,417,45,13,18,Rtail,0.2688,0.278993,60.1569,3.61698,5.42101e-20,0.00645767,0.00650605,4.87497e-19,4.83803e-05,4.83803e-05,0.00650605,4,417,0,0,0
2019-10-11,417,45,13,18,Rtail,0.561228,0.578471,60.03,3.64344,-1.0842e-19,0.0108007,0.0107987,9.64848e-19,-1.99152e-06,-1.99152e-06,0.0107987,4,417,0,0,0
2019-10-14,417,45,13,18,Rtail,0.222204,0.203703,60.3486,3.59488,-4.06576e-20,-0.00144201,-0.00150757,-5.58758e-18,-6.55541e-05,-6.55541e-05,-0.00150757,4,417,0,0,0
2019-10-15,417,45,13,18,Rtail,0.410353,0.354223,60.2336,3.58941,8.13152e-20,0.00930281,0.0091396,-6.56643e-18,-0.000163218,-0.000163218,0.0091396,4,417,0,0,0
2019-10-16,417,45,13,18,Rtail,0.338228,0.326937,60.3227,3.55264,3.25261e-19,-0.00227798,-0.00210227,1.84081e-18,0.000175705,0.000175705,-0.00210227,4,417,0,0,0
2019-10-17,417,45,13,18,Rtail,0.21867,0.154553,60.1731,3.5345,-1.0842e-19,0.00265684,0.00273099,2.68357e-18,7.4152e-05,7.4152e-05,0.00273099,4,417,0,0,0
2019-10-18,417,45,13,18,Rtail,0.358977,0.320625,60.194,3.53538,3.79471e-19,-0.00375914,-0.00370608,-2.48721e-18,5.30609e-05,5.30609e-05,-0.00370958,4,417,0,0,0
2019-10-21,416,45,13,18,Rtail,0.402626,0.3422,60.381,3.54708,-2.1684e-19,0.00648503,0.00678411,2.75787e-18,0.000299081,0.000299081,0.00678411,4,416,0,0,0
2019-10-22,416,45,13,18,Rtail,0.418447,0.446687,60.1788,3.557,0,-0.00355387,-0.00344397,-4.44874e-18,0.000109905,0.000109905,-0.00344397,4,416,0,0,0
2019-10-23,416,45,13,18,Rtail,0.303695,0.24713,59.6558,3.48258,0,0.00181933,0.00209669,3.27044e-19,0.000277357,0.000277357,0.00209669,4,416,0,0,0
2019-10-24,416,45,13,18,Rtail,0.210249,0.144356,59.572,3.50695,5.42101e-20,0.00231872,0.0023147,-5.77889e-18,-4.02211e-06,-4.02211e-06,0.0023147,4,416,0,0,0
2019-10-25,416,45,13,18,Rtail,0.353576,0.335012,59.3879,3.49248,8.13152e-20,0.00437352,0.0040811,2.06664e-18,-0.000292421,-0.000292421,0.0040811,4,416,0,0,0
2019-10-28,416,45,13,18,Rtail,0.401132,0.368854,59.1319,3.41694,-1.0842e-19,0.00508001,0.00518575,5.53802e-18,0.000105741,0.000105741,0.00518575,4,416,0,0,0
2019-10-29,416,45,13,18,Rtail,0.267426,0.17863,59.4425,3.4563,1.0842e-19,-0.000390849,-0.000614111,1.22875e-17,-0.000223261,-0.000223261,-0.000614111,4,416,0,0,0
2019-10-30,416,45,13,18,Rtail,0.318938,0.272195,59.4383,3.41705,0,0.00392234,0.00378068,-6.75353e-18,-0.000141665,-0.000141665,0.00378068,4,416,0,0,0
2019-10-31,416,45,13,18,Rtail,0.186614,0.15844,59.5169,3.46076,1.35525e-19,-0.00368913,-0.00331611,4.21659e-19,0.000373019,0.000373019,-0.00331611,4,416,0,0,0
2019-11-01,416,45,13,18,Rtail,0.344252,0.328125,59.5227,3.4631,2.1684e-19,0.00878645,0.00915694,-3.66563e-18,0.000370486,0.000370486,0.00915694,4,416,0,0,0
2019-11-04,416,45,13,18,Rtail,0.693844,0.671336,59.8281,3.45927,0,0.00292849,0.00300868,-2.7278e-18,8.01914e-05,8.01914e-05,0.00300868,4,416,0,0,0
2019-11-05,416,45,13,18,Rtail,0.314629,0.296199,60.0044,3.47337,-4.33681e-19,-0.00161618,-0.00173138,1.02776e-18,-0.000115196,-0.000115196,-0.00173362,4,416,0,0,0
2019-11-06,414,45,13,18,Rtail,0.358825,0.332161,59.9517,3.48491,0,0.00144161,0.00109995,2.44417e-18,-0.00034166,-0.00034166,0.00109995,4,414,0,0,0
2019-11-07,414,45,13,18,Rtail,0.328827,0.19094,59.9469,3.59353,-4.33681e-19,0.00323358,0.00317062,8.35381e-19,-6.29668e-05,-6.29668e-05,0.00317062,4,414,0,0,0
2019-11-08,414,45,13,18,Rtail,0.262247,0.21146,59.9922,3.57492,-1.0842e-19,0.00262634,0.00268176,-5.80446e-19,5.54205e-05,5.54205e-05,0.00268176,4,414,0,0,0
2019-11-11,414,45,13,18,Rtail,0.310718,0.278267,60.5235,3.58248,0,-0.00180744,-0.00180569,2.53061e-18,1.75258e-06,1.75258e-06,-0.00180569,4,414,0,0,0
2019-11-12,414,45,13,18,Rtail,0.184711,0.154308,60.3447,3.53712,1.0842e-19,0.00122926,0.00116297,3.45163e-19,-6.62851e-05,-6.62851e-05,0.00116297,4,414,0,0,0
2019-11-13,414,45,13,18,Rtail,0.507787,0.497054,60.4066,3.58131,-1.0842e-19,0.00125966,0.00126413,-7.58603e-19,4.47077e-06,4.47077e-06,0.00126413,4,414,0,0,0
2019-11-14,414,45,13,18,Rtail,0.268259,0.192257,60.6983,3.5938,0,0.000561241,0.000572055,-5.58175e-19,1.08141e-05,1.08141e-05,0.000572055,4,414,0,0,0
2019-11-15,414,45,13,18,Rtail,0.292006,0.275754,60.3557,3.60476,1.0842e-19,0.0072949,0.00726306,1.98098e-18,-3.18394e-05,-3.18394e-05,0.00726306,4,414,0,0,0
2019-11-18,414,45,13,18,Rtail,0.350686,0.321914,60.2176,3.59043,-5.42101e-20,0.000877633,0.000894031,-4.55206e-18,1.63982e-05,1.63982e-05,0.000894031,4,414,0,0,0
2019-11-19,414,45,13,18,Rtail,0.308602,0.310539,60.1,3.58642,4.33681e-19,-0.00068846,-0.0006614,2.82796e-18,2.70601e-05,2.70601e-05,-0.0006614,4,414,0,0,0
2019-11-20,414,45,13,18,Rtail,0.294573,0.317841,60.082,3.57903,1.0842e-19,-0.00335053,-0.00347109,-4.75507e-19,-0.000120566,-0.000120566,-0.00347109,4,414,0,0,0
2019-11-21,414,45,13,18,Rtail,0.314992,0.281951,59.9386,3.50201,-1.0842e-19,-0.00168883,-0.00166498,8.48818e-19,2.38503e-05,2.38503e-05,-0.00169215,4,414,0,0,0
2019-11-22,415,45,13,18,Rtail,0.370403,0.396944,60.1083,3.54544,-2.1684e-19,0.00206082,0.00220596,-1.7826e-18,0.00014514,0.00014514,0.00220596,4,415,0,0,0
2019-11-25,415,45,13,18,Rtail,0.507334,0.46022,60.0326,3.53455,0,0.00728282,0.00745328,4.48388e-18,0.00017046,0.00017046,0.00745328,4,415,0,0,0
2019-11-26,415,45,13,18,Rtail,0.280709,0.262748,60.365,3.54738,1.0842e-19,0.00207134,0.00220681,-4.55088e-19,0.000135466,0.000135466,0.00220681,4,415,0,0,0
2019-11-27,415,45,13,18,Rtail,0.203345,0.153884,60.6311,3.58096,0,0.00387906,0.00404281,2.30646e-18,0.000163755,0.000163755,0.00404281,4,415,0,0,0
2019-11-29,415,45,13,18,Rtail,0.312366,0.316488,60.3332,3.53294,0,-0.00363384,-0.0037972,-2.31974e-19,-0.000163358,-0.000163358,-0.0037972,4,415,0,0,0
2019-12-02,415,45,13,18,Rtail,0.303418,0.202206,60.5444,3.53687,-5.42101e-20,-0.00898984,-0.00883572,1.50128e-18,0.000154117,0.000154117,-0.00883572,4,415,0,0,0
2019-12-03,415,45,13,18,Rtail,0.538072,0.543177,60.7329,3.53213,2.1684e-19,-0.00689965,-0.00696905,-7.83478e-19,-6.93995e-05,-6.93995e-05,-0.00696905,4,415,0,0,0
2019-12-04,415,45,13,18,Rtail,0.28442,0.284549,60.7601,3.48522,-2.1684e-19,0.00556507,0.00577572,-3.54327e-18,0.000210647,0.000210647,0.00577572,4,415,0,0,0
2019-12-05,415,45,13,18,Rtail,0.236302,0.183527,60.9564,3.45636,1.35525e-20,0.00153934,0.00157814,2.7788e-19,3.88041e-05,3.88041e-05,0.00158865,4,415,0,0,0
2019-12-06,416,45,13,18,Rtail,0.434829,0.413902,61.0431,3.437,1.0842e-19,0.0087519,0.00894666,2.15649e-18,0.000194763,0.000194763,0.00894666,4,416,0,0,0
2019-12-09,416,45,13,18,Rtail,0.214222,0.176112,61.5735,3.4521,5.42101e-20,-0.00338003,-0.00346998,-1.13551e-18,-8.99453e-05,-8.99453e-05,-0.00345949,4,416,0,0,0
2019-12-10,417,45,13,18,Rtail,0.238692,0.241064,61.865,3.44397,2.1684e-19,-0.0013506,-0.00133828,-1.60467e-18,1.23213e-05,1.23213e-05,-0.00133828,4,417,0,0,0
2019-12-11,417,45,13,18,Rtail,0.410414,0.404866,61.8366,3.43007,-5.42101e-20,0.00278807,0.00282451,2.67915e-18,3.64366e-05,3.64366e-05,0.00282451,4,417,0,0,0
2019-12-12,417,45,13,18,Rtail,0.625373,0.641798,61.9971,3.42011,2.1684e-19,0.00949614,0.00918696,-1.79849e-18,-0.000309181,-0.000309181,0.00918696,4,417,0,0,0
2019-12-13,417,45,13,18,Rtail,0.334705,0.347096,61.8224,3.42513,1.0842e-19,0.000622193,0.000680594,-4.2797e-18,5.84012e-05,5.84012e-05,0.000680594,4,417,0,0,0
2019-12-16,417,45,13,18,Rtail,0.266001,0.231786,61.8966,3.43872,-1.0842e-19,0.00656099,0.00648361,5.52961e-18,-7.73767e-05,-7.73767e-05,0.00648361,4,417,0,0,0
2019-12-17,417,45,13,18,Rtail,0.284805,0.268254,61.9898,3.42687,1.0842e-19,0.000504826,0.000517728,-1.99741e-18,1.29018e-05,1.29018e-05,0.000517728,4,417,0,0,0
2019-12-18,417,45,13,18,Rtail,0.236689,0.289467,62.0142,3.40377,-1.0842e-19,-0.000740227,-0.000794749,-8.82802e-19,-5.45223e-05,-5.45223e-05,-0.000794749,4,417,0,0,0
2019-12-19,417,45,13,18,Rtail,0.192284,0.173044,62.0499,3.40897,-2.71051e-20,0.00452557,0.00442306,-2.40952e-18,-0.000102511,-0.000102511,0.00442306,4,417,0,0,0
2019-12-20,417,45,13,18,Rtail,0.225689,0.212402,62.1406,3.41447,5.42101e-20,0.00504324,0.00506151,-7.25056e-19,1.82689e-05,1.82689e-05,0.00506151,4,417,0,0,0
2019-12-23,417,45,13,18,Rtail,0.411309,0.354148,62.0447,3.41948,2.71051e-20,0.000762544,0.000869608,-6.92399e-18,0.000107064,0.000107064,0.000873622,4,417,0,0,0
2019-12-24,417,45,12,16,Rtail,0.321574,0.313102,62.0572,3.43808,-6.09864e-20,-3.3923e-05,-1.62587e-05,-6.27733e-19,1.76643e-05,1.76643e-05,-1.62587e-05,4,417,0,0,0
2019-12-26,417,45,12,16,Rtail,0.379059,0.24418,62.0149,3.42879,0,0.00452175,0.00499683,7.8182e-19,0.000475082,0.000475082,0.00499683,4,417,0,0,0
2019-12-27,417,45,12,16,Rtail,0.410074,0.409322,61.9976,3.42424,5.42101e-20,0.000135895,0.000196652,-1.90488e-19,6.07565e-05,6.07565e-05,0.000196652,4,417,0,0,0
2019-12-30,417,45,12,16,Rtail,0.351786,0.314936,61.8998,3.40426,2.1684e-19,-0.00562213,-0.00537018,3.77944e-18,0.000251951,0.000251951,-0.00537018,4,417,0,0,0
2019-12-31,417,45,12,16,Rtail,0.338688,0.353238,61.79,3.39506,-1.49078e-19,0.00277363,0.00283668,-1.32705e-18,6.30495e-05,6.30495e-05,0.00283872,4,417,0,0,0
2020-01-02,416,45,12,16,Rtail,0.620509,0.580549,61.785,3.39628,-5.42101e-20,0.00825008,0.00830885,4.56211e-18,5.87653e-05,5.87653e-05,0.00830885,4,416,0,0,0
2020-01-03,416,45,12,16,Rtail,0.407503,0.366593,61.855,3.42319,-5.42101e-20,-0.00744981,-0.00742281,7.7559e-19,2.7002e-05,2.7002e-05,-0.00742281,4,416,0,0,0
2020-01-06,416,45,12,16,Rtail,0.303091,0.287053,61.707,3.41971,0,0.00239435,0.00244998,1.12432e-17,5.56325e-05,5.56325e-05,0.00244998,4,416,0,0,0
2020-01-07,416,45,12,16,Rtail,0.234787,0.210763,61.6077,3.41186,-8.13152e-20,-0.00282647,-0.00299814,1.27383e-18,-0.000171667,-0.000171667,-0.00299814,4,416,0,0,0
2020-01-08,416,45,12,16,Rtail,0.410374,0.350131,61.4464,3.39968,-2.71051e-19,0.0050132,0.00498406,-2.2809e-18,-2.91438e-05,-2.91438e-05,0.00498406,4,416,0,0,0
2020-01-09,416,45,12,16,Rtail,0.206412,0.164374,61.6421,3.40151,-8.13152e-20,0.00662401,0.00680021,-4.55449e-19,0.000176198,0.000176198,0.00680021,4,416,0,0,0
2020-01-10,416,45,12,16,Rtail,0.318031,0.299603,61.6265,3.40018,1.35525e-19,-0.00305856,-0.00309655,-6.89648e-19,-3.7988e-05,-3.7988e-05,-0.00309655,4,416,0,0,0
2020-01-13,416,45,12,16,Rtail,0.308336,0.250735,61.4169,3.39488,5.42101e-20,0.00659796,0.00669003,-5.95256e-19,9.20786e-05,9.20786e-05,0.00669003,4,416,0,0,0
2020-01-14,416,45,12,16,Rtail,0.269808,0.281521,61.3218,3.3718,2.1684e-19,-0.00126426,-0.00135685,-2.21292e-18,-9.25868e-05,-9.25868e-05,-0.00135685,4,416,0,0,0
2020-01-15,416,45,12,16,Rtail,0.422276,0.392352,61.1005,3.37389,-1.0842e-19,0.00140466,0.00144935,5.95798e-19,4.46857e-05,4.46857e-05,0.00144935,4,416,0,0,0
2020-01-16,416,45,12,16,Rtail,0.316977,0.307695,60.9441,3.3966,-1.0842e-19,0.0084953,0.00850061,-1.08363e-18,5.307e-06,5.307e-06,0.00850061,4,416,0,0,0
2020-01-17,416,45,12,16,Rtail,0.203929,0.192851,60.9107,3.40496,2.1684e-19,0.00322193,0.00326629,1.96422e-18,4.43577e-05,4.43577e-05,0.00326629,4,416,0,0,0
2020-01-21,416,45,12,16,Rtail,0.431079,0.454287,61.2635,3.4278,-3.79471e-19,-0.00267541,-0.00271771,-4.0903e-18,-4.23019e-05,-4.23019e-05,-0.00271771,4,416,0,0,0
2020-01-22,416,45,12,16,Rtail,0.299402,0.265413,61.1858,3.45911,1.0842e-19,0.000630825,0.000426873,6.71045e-19,-0.000203952,-0.000203952,0.000426873,4,416,0,0,0
2020-01-23,416,45,12,16,Rtail,0.297568,0.268413,61.2651,3.46169,-2.1684e-19,0.00159771,0.00157467,2.40776e-18,-2.30394e-05,-2.30394e-05,0.00157467,4,416,0,0,0
2020-01-24,416,45,12,16,Rtail,0.262333,0.268384,61.1014,3.45283,2.30393e-19,-0.00871652,-0.0086806,5.69523e-18,3.59221e-05,3.59221e-05,-0.0086806,4,416,0,0,0
2020-01-27,416,45,12,16,Rtail,0.662346,0.651507,61.2224,3.42937,1.0842e-19,-0.0154814,-0.0156051,-4.50656e-18,-0.000123715,-0.000123715,-0.0156051,4,416,0,0,0
2020-01-28,416,45,12,16,Rtail,0.377731,0.29935,61.1254,3.42878,1.0842e-19,0.0097031,0.0099514,2.39953e-18,0.000248294,0.000248294,0.0099514,4,416,0,0,0
2020-01-29,416,45,12,16,Rtail,0.258822,0.180016,61.4774,3.47181,1.0842e-19,-0.00230938,-0.00148358,-1.75692e-18,0.000825795,0.000825795,-0.00148358,4,416,0,0,0
2020-01-30,416,45,12,16,Rtail,0.274322,0.197685,61.5627,3.50226,-6.50521e-19,0.00490811,0.00496301,8.15823e-18,5.48937e-05,5.48937e-05,0.00496301,4,416,0,0,0
2020-01-31,416,45,12,16,Rtail,0.31592,0.226628,61.7602,3.47865,-2.1684e-19,-0.0175432,-0.0169955,-1.53532e-17,0.000547659,0.000547659,-0.0169955,4,416,0,0,0
2020-02-03,416,45,12,16,Rtail,0.360846,0.281578,61.6581,3.53189,-2.43945e-19,0.00668088,0.00649345,-2.37374e-18,-0.000187438,-0.000187438,0.00649345,4,416,0,0,0
2020-02-04,416,45,12,16,Rtail,0.452773,0.410947,62.4416,3.51297,5.42101e-20,0.0158431,0.0162504,3.88632e-20,0.000407323,0.000407323,0.0162504,4,416,0,0,0
2020-02-05,416,45,12,16,Rtail,0.377898,0.345879,62.8737,3.51334,0,0.0114691,0.0112919,8.95404e-19,-0.00017722,-0.00017722,0.0112919,4,416,0,0,0
2020-02-06,416,45,12,16,Rtail,0.201728,0.197455,62.4826,3.51749,-2.1684e-19,0.0027318,0.0029872,-3.23633e-19,0.000255407,0.000255407,0.0029872,4,416,0,0,0
2020-02-07,416,45,12,16,Rtail,0.261669,0.246441,62.2726,3.51303,1.0842e-19,-0.00583277,-0.00553165,-1.78014e-18,0.000301117,0.000301117,-0.00553165,4,416,0,0,0
2020-02-10,416,45,12,16,Rtail,0.252893,0.230993,62.8191,3.49826,-1.0842e-19,0.00724031,0.00740943,3.74894e-18,0.000169123,0.000169123,0.00740943,4,416,0,0,0
2020-02-11,416,45,12,16,Rtail,0.26987,0.238141,63.4607,3.51661,-1.35525e-19,0.00276953,0.00241114,1.30137e-17,-0.000358389,-0.000358389,0.00241114,4,416,0,0,0
2020-02-12,416,45,12,16,Rtail,0.409358,0.365522,63.0199,3.46185,0,0.00653179,0.00636413,1.95237e-18,-0.000167662,-0.000167662,0.00636413,4,416,0,0,0
2020-02-13,416,45,12,16,Rtail,0.277198,0.265005,62.9313,3.47367,-1.0842e-19,-0.00136557,-0.00153956,-3.02591e-19,-0.000173983,-0.000173983,-0.00153956,4,416,0,0,0
2020-02-14,416,45,12,16,Rtail,0.337293,0.354159,62.5813,3.47445,2.1684e-19,0.00187195,0.00177676,1.44499e-18,-9.51935e-05,-9.51935e-05,0.00177676,4,416,0,0,0
2020-02-18,416,45,12,16,Rtail,0.288142,0.249208,62.7448,3.4866,0,-0.00315893,-0.00319144,-1.12427e-18,-3.25096e-05,-3.25096e-05,-0.00319144,3,416,0,0,0
2020-02-19,416,45,12,16,Rtail,0.488935,0.428051,62.1604,3.46748,4.33681e-19,0.00471953,0.00477097,-2.30962e-18,5.14409e-05,5.14409e-05,0.00477097,3,416,0,0,0
2020-02-20,416,45,12,16,Rtail,0.322853,0.294413,62.1712,3.48012,-2.1684e-19,-0.00363052,-0.00375729,-5.29915e-18,-0.000126765,-0.000126765,-0.00375729,3,416,0,0,0
2020-02-21,416,45,12,16,Rtail,0.543815,0.500673,61.8272,3.51748,0,-0.0100673,-0.0103766,1.6043e-18,-0.000309269,-0.000309269,-0.0103766,3,416,0,0,0
2020-02-24,416,45,12,16,Rtail,0.565427,0.543416,61.7802,3.55609,1.0842e-19,-0.0331126,-0.0331599,-2.25742e-17,-4.7279e-05,-4.7279e-05,-0.0331599,3,416,0,0,0
2020-02-25,416,45,12,16,Rtail,0.418424,0.384393,61.251,3.5492,1.0842e-19,-0.030975,-0.0308567,-1.54434e-18,0.000118258,0.000118258,-0.0308567,3,416,0,0,0
2020-02-26,416,45,12,16,Rtail,0.350019,0.375689,61.4905,3.53494,2.1684e-19,-0.00403821,-0.00376284,1.12065e-17,0.000275372,0.000275372,-0.00372974,3,416,0,0,0
2020-02-27,415,45,12,16,Rtail,0.303129,0.280096,61.7255,3.54517,-2.71051e-19,-0.0431257,-0.0437879,-1.91385e-18,-0.000662193,-0.000662193,-0.0437879,2,415,0,0,0
2020-02-28,415,45,12,16,Rtail,0.477395,0.400015,60.8733,3.5162,-4.33681e-19,-0.00992,-0.00977185,-3.20578e-18,0.000148148,0.000148148,-0.00977185,2,415,0,0,0
2020-03-02,415,45,12,16,Rtail,0.45993,0.468284,61.1449,3.50129,-1.0842e-19,0.0467496,0.0471657,2.25211e-18,0.000416123,0.000416123,0.0471517,2,415,0,0,0
2020-03-03,416,45,12,16,Rtail,0.510923,0.482339,61.7632,3.47498,-4.06576e-19,-0.0275263,-0.0275379,-4.2026e-18,-1.16579e-05,-1.16579e-05,-0.0275379,2,416,0,0,0
2020-03-04,416,45,12,16,Rtail,0.352108,0.344239,61.7249,3.48723,-2.71051e-19,0.0435568,0.0429608,3.74845e-19,-0.000596028,-0.000596028,0.0429608,2,416,0,0,0
2020-03-05,416,45,12,16,Rtail,0.419935,0.419871,61.7893,3.40963,-5.42101e-20,-0.033295,-0.0331393,-7.4467e-18,0.00015571,0.00015571,-0.0331393,2,416,0,0,0
2020-03-06,416,45,12,16,Rtail,0.430542,0.425905,61.7357,3.43025,-1.30104e-18,-0.0164113,-0.0166599,1.52024e-17,-0.000248615,-0.000248615,-0.0166599,2,416,0,0,0
2020-03-09,416,45,12,16,Rtail,0.541982,0.582634,62.0778,3.3536,-4.33681e-19,-0.0751451,-0.0756023,-3.09929e-17,-0.000457213,-0.000457213,-0.0756023,2,416,0,0,0
2020-03-10,416,45,12,16,Rtail,0.485828,0.429362,60.9438,3.21978,1.0842e-19,0.0492173,0.0496138,5.14186e-19,0.000396484,0.000396484,0.0496138,2,416,0,0,0
2020-03-11,416,45,12,16,Rtail,0.330668,0.333875,61.5498,3.30435,3.25261e-19,-0.0484042,-0.0485795,9.08141e-15,-0.00017529,-0.00017529,-0.0485795,2,417,0,1,0
2020-03-12,416,45,12,16,Rtail,0.342852,0.358342,60.0148,3.4542,2.1684e-19,-0.0959776,-0.0957592,2.20516e-14,0.000218395,0.000218395,-0.0957592,2,418,0,2,0
2020-03-13,416,45,12,16,Rtail,0.491769,0.427529,60.9706,3.3604,2.1684e-19,0.0936124,0.093537,3.26583e-13,-7.53154e-05,-7.53154e-05,0.093537,2,418,0,2,0
2020-03-16,416,45,12,16,Rtail,0.377312,0.342396,60.4629,3.28477,-2.1684e-19,-0.120004,-0.119535,2.53308e-14,0.000468934,0.000468934,-0.119535,2,418,0,2,0
2020-03-17,416,45,12,16,Rtail,0.41541,0.41256,59.7765,3.24274,4.33681e-19,0.0619263,0.0612866,9.97044e-14,-0.000639738,-0.000639738,0.0612866,2,418,0,2,0
