date,cell,configuration,nav_pre,gamma_risk_spec,gamma_risk_used,gamma_risk_recovered,te_multiplier_first_pass,te_multiplier,information_ratio,information_ratio_without_identity,cos_theta,psi_unit,ledoit_wolf_intensity,forecast_volatility,te_attainment,turnover,trading_cost_priced,status,rung,attempt,relaxed,fell_back,at_lower_bound,largest_weight,effective_assets,term_alpha,term_misalignment,term_trading_cost,position_box_binding,position_box_multiplier,position_box_value,position_box_violation,turnover_binding,turnover_multiplier,turnover_value,turnover_violation,tracking_error_binding,tracking_error_multiplier,tracking_error_value,tracking_error_violation,stress_volatility,w_commodity,w_dev_ex_us_equity,w_em_equity,w_gold,w_govt_10y,w_govt_2y,w_govt_30y,w_govt_5y,w_hy_credit,w_ig_credit,w_tips_10y,w_us_large_equity,w_us_small_equity,resolve_l1,resolve_status,resolve_te_ratio,resolve_objective_gap,resolve_verdict,adv_participation_binding,adv_participation_multiplier,adv_participation_value,adv_participation_violation
2018-05-31,5D,eigenfactor_a1.4/time_varying/urgent,16989561.37,75.44588194,7.361753757,7.316293085,0.3316674538,0.3296193243,3.39904653,2.491439716,0.9723293748,0.0009460186797,,0.02252639044,1.000000076,0.9879408725,0.0007093418792,optimal,0,CLARABEL,,False,7,0.3545201675,4.188143504,0.00481073766,3.315064035e-06,0.0007093418792,False,3.212610332e-11,0.3545201675,0,False,2.053273055e-11,0.9879408725,0,True,0.3296193243,0.02252639044,0,0.002832301635,0.2464140024,0.03599127774,1.451340897e-08,2.199237038e-08,4.164924209e-09,0.05862326267,0.1775982229,1.045650394e-08,1.630915398e-08,5.193214438e-09,7.144758786e-09,0.1268529871,0.3545201675,,,,,,False,,0.05641198257,0
2018-06-29,5D,eigenfactor_a1.4/time_varying/urgent,16975745.72,97.3903498,10.99721107,10.46537356,0.4954549031,0.4714941462,4.387705758,3.383450121,0.9201644447,0.001345201043,,0.02252639007,1.000000059,0.4152742665,0.0001239367727,optimal,0,CLARABEL,,False,9,0.4947351196,2.725102357,0.008101464067,0.0001084157346,0.0001239367727,False,4.090177009e-11,0.4947351196,0,False,1.304673826e-11,0.4152742665,0,True,0.4714941462,0.02252639007,0,0.002023788914,0.268707337,2.449188749e-09,4.669723131e-10,3.01560743e-09,6.114138001e-09,0.01336807964,0.2231894177,1.355163543e-08,3.877774012e-09,4.23090427e-09,6.701047277e-09,5.681446475e-09,0.4947351196,,,,,,False,,0.01479928589,0
2018-07-31,5D,eigenfactor_a1.4/time_varying/urgent,16843571.93,57.65257888,7.918888301,7.659611946,0.3567679125,0.3450867926,2.597408807,1.865004579,0.9607825173,0.001222694613,,0.02252638942,1.00000003,0.04872027838,1.390090212e-05,optimal,0,CLARABEL,,False,10,0.5232186613,2.578469792,0.008607870646,0.0001004561672,1.390090212e-05,False,2.152556339e-11,0.5232186613,0,False,5.425818338e-12,0.04872027838,0,True,0.3450867926,0.02252638942,0,0.00315359405,0.2526899034,5.347037451e-10,0,1.861252235e-10,1.078334361e-09,2.424575837e-09,0.2240914234,1.573269681e-09,1.090088602e-09,8.368922187e-10,1.360304198e-09,2.818740181e-09,0.5232186613,,,,,,False,,0.00531916659,0
2018-08-31,5D,eigenfactor_a1.4/time_varying/urgent,17281231.27,41.92637606,10.12463902,9.995965364,0.4561431089,0.4503460032,1.888899691,1.304363413,0.9928353503,0.001087837545,,0.02252638907,1.000000015,0.2530110585,0.0001938892823,optimal,0,CLARABEL,,False,8,0.528808098,2.871664429,0.007680343499,4.556061998e-05,0.0001938892823,False,1.185866235e-11,0.528808098,0,False,3.20243444e-12,0.2530110585,0,True,0.4503460032,0.02252638907,0,0.003014993725,0.1713894006,5.463421245e-10,0,9.171562447e-11,1.821483355e-09,0.03893250674,0.173303735,4.811479905e-09,3.267728239e-09,2.523756341e-09,1.873075074e-09,0.08756624475,0.528808098,,,,,,False,,0.0364940628,0
2018-09-28,5D,eigenfactor_a1.4/time_varying/urgent,17004239.52,75.91781041,11.0103951,11.00465857,0.4960488805,0.4957904339,3.420308219,2.836007456,0.9890015022,0.0009296521044,,0.02252638902,1.000000013,0.2178841637,0.0001444578574,optimal,0,CLARABEL,,False,9,0.5181010251,2.866708775,0.009510615929,1.061615144e-05,0.0001444578574,False,1.088487665e-11,0.5181010251,0,False,2.946461094e-12,0.2178841637,0,True,0.4957904339,0.02252638902,0,0.002169097976,0.1159901063,3.415234153e-10,0,1.129104307e-10,1.639996524e-09,3.625585305e-09,0.1845454273,2.154000525e-09,1.298003368e-09,1.141500332e-09,1.40086498e-09,0.1813634295,0.5181010251,,,,,,False,,0.029877267,0
2018-10-31,5D,eigenfactor_a1.4/time_varying/urgent,15496799.38,32.54964178,7.986463346,7.567364315,0.3598123559,0.3409307805,1.466451768,0.985458726,0.9686794048,0.001723294379,,0.02252638949,1.000000034,1.313545406,0.000963498661,optimal,0,CLARABEL,,False,9,0.4848378391,2.84378626,0.007682487575,0.0001583550421,0.000963498661,False,2.51702591e-11,0.4848378391,0,False,1.891745309e-11,1.313545406,0,True,0.3409307805,0.02252638949,0,0.004721237685,0.2119665635,9.405845279e-10,0,7.939733366e-10,7.240941568e-09,0.2649171182,0.03827837698,1.948906083e-08,1.293751925e-08,1.165396858e-08,5.86882351e-09,0.4848378391,4.326613163e-08,,,,,,False,,0.03773602665,0
2018-11-30,5D,eigenfactor_a1.4/time_varying/urgent,15450779.65,103.3781534,2.644743797,2.577818239,0.1191530538,0.1161378715,4.657472941,5.492881987,0.7839486005,0.0007808940419,,0.02252638956,1.000000036,0.1927400626,8.227430083e-05,optimal,0,CLARABEL,,False,10,0.4464908328,2.724131133,0.005021525136,8.649895038e-05,8.227430083e-05,False,1.827805001e-11,0.4464908328,0,False,5.653028338e-12,0.1927400626,0,True,0.1161378715,0.02252638956,0,0.004305809688,0.191463052,3.949617368e-11,0,9.411388439e-10,4.071649881e-09,0.3620460738,7.332745154e-10,1.916872819e-08,1.128077465e-08,2.638045815e-09,1.745560896e-09,0.4464908328,8.005076807e-10,,,,,,False,,0.01245389845,0
2018-12-31,5D,eigenfactor_a1.4/time_varying/urgent,14742648.53,83.01707885,1.648245423,1.63392501,0.07425803426,0.07361285989,3.74014998,3.017024544,0.8884450315,0.0001849949968,,0.0225263893,1.000000025,0.3844972793,0.001047684208,optimal,0,CLARABEL,,False,11,0.5591022456,1.972440792,0.004808633497,4.04279121e-05,0.001047684208,False,1.603503882e-11,0.5591022456,0,False,4.390348202e-12,0.3844972793,0,True,0.07361285989,0.0225263893,0,0.004610580873,1.232901675e-08,3.076462069e-10,2.531006268e-10,1.099091358e-09,8.941304969e-09,0.5591022456,5.821711845e-10,6.20178962e-08,5.750291534e-09,1.937400601e-09,1.040371995e-09,0.4408976594,6.685955696e-10,,,,,,True,,0.07142450468,0.03075748232
2019-01-31,5D,eigenfactor_a1.4/time_varying/urgent,15282121.01,123.3567254,3.29250078e-07,4.078441387e-07,1.48336305e-08,1.837451123e-08,5.557563099,4.394992071,0.9199820219,3.872516181e-11,,0.02142349535,0.9510399381,1.999999081,0.001211134582,optimal,0,CLARABEL,,False,9,0.8632329733,1.309349632,0.007249680363,4.491194217e-17,0.001211134582,False,1.189091438e-10,0.8632329733,0,False,0.0003210461134,1.999999081,0,False,1.837451123e-08,0.02142349535,0,0.003041693725,0,9.759669467e-12,3.359751033e-10,5.131580087e-08,0.8632329733,0.0005057321895,0.1362590366,2.194048041e-06,2.48049661e-09,5.826836864e-09,2.863971624e-09,1.020816962e-09,0,,,,,,False,,0.0569758557,0
2019-02-28,5D,eigenfactor_a1.4/time_varying/urgent,15071031.7,23.56168684,5.820844394e-08,1.774155921e-08,2.622452072e-09,7.993065191e-10,1.061519434,0.7762331724,0.8290483448,8.533384922e-12,,0.01680569956,0.7460449943,0.1598984358,0.0001213664392,optimal,0,CLARABEL,,False,10,0.8873170316,1.259942107,0.003197150961,4.967750913e-14,0.0001213664392,False,3.802021215e-11,0.8873170316,0,False,2.332521621e-12,0.1598984358,0,False,7.993065191e-10,0.01680569956,0,0.003215528988,0,7.392392927e-11,7.566918359e-10,0.05821531492,0.8873170316,1.806018577e-09,0.05446763711,4.633669126e-09,3.269976581e-09,4.036178135e-09,5.520149116e-10,1.092377416e-09,1.07458693e-10,,,,,,False,,0.001420618139,0
2019-03-29,5D,eigenfactor_a1.4/time_varying/urgent,15552497.43,36.36668816,0.8729791921,0.8519613328,0.03933013728,0.03838322434,1.638420309,1.821589232,0.7230798219,0.0002005972437,,0.02252638907,1.000000015,1.02907877,0.0007516343396,optimal,0,CLARABEL,,False,10,0.5144805418,2.208645577,0.002594008792,1.127086333e-05,0.0007516343396,False,1.102156151e-11,0.5144805418,0,False,5.514416701e-12,1.02907877,0,True,0.03838322434,0.02252638907,0,0.002462836239,3.661008196e-10,5.979390382e-10,7.171422706e-10,0.05539455441,0.4301248493,1.795617834e-09,1.227999198e-09,2.941032383e-09,3.758145732e-08,4.442872644e-09,1.289293819e-09,0.5144805418,3.51877943e-09,,,,,,False,,0.02036406484,0
2019-04-30,5D,eigenfactor_a1.4/time_varying/urgent,15773070.58,73.80725832,1.931892902,1.937435163,0.08703714103,0.08728683528,3.325221985,3.728400481,0.8774435195,0.0002702536059,,0.02252638938,1.000000029,0.6478746361,0.0003081753116,optimal,0,CLARABEL,,False,10,0.4200405732,2.882951708,0.0043720414,2.132781866e-05,0.0003081753116,False,1.460521621e-11,0.4200405732,0,False,6.272686248e-12,0.6478746361,0,True,0.08728683528,0.02252638938,0,0.002070979065,2.619580878e-10,5.585181684e-10,6.103131317e-10,1.102385119e-09,0.2563926519,1.277264837e-09,0.3235667534,2.607001979e-09,4.735681323e-09,7.717497835e-09,2.054188315e-09,0.4200405732,5.13766389e-10,,,,,,False,,0.007083643623,0
2019-05-31,5D,eigenfactor_a1.4/time_varying/urgent,16069541.36,62.70717469,3.677680637,3.613817899,0.1656897273,0.1628125336,2.825132387,2.863871518,0.8287839271,0.0004831883813,,0.02252638892,1.000000008,0.3936163776,0.0001674442651,optimal,0,CLARABEL,,False,9,0.531221555,2.653704334,0.004218247687,6.888547174e-05,0.0001674442651,False,5.300751591e-12,0.531221555,0,False,1.549621426e-12,0.3936163776,0,True,0.1628125336,0.02252638892,0,0.003157259382,1.985764067e-10,3.103112742e-10,1.910991416e-10,2.939856244e-10,0.2572283788,9.990256129e-10,0.1609666903,2.167108493e-09,2.762841462e-09,0.05058336782,9.998232587e-10,0.531221555,1.841298503e-10,,,,,,False,,0.003562580967,0
2019-06-28,5D,eigenfactor_a1.4/time_varying/urgent,16745668.2,34.63112391,4.072618118,4.083352018,0.1834827578,0.1839663498,1.560228319,1.876136289,0.947657496,0.0006457796007,,0.02252638918,1.00000002,0.6932784317,0.0003530886963,optimal,0,CLARABEL,,False,9,0.4275601381,3.226465148,0.006271273042,2.503160237e-05,0.0003530886963,False,1.223614845e-11,0.4275601381,0,False,5.361896152e-12,0.6932784317,0,True,0.1839663498,0.02252638918,0,0.003550460723,3.781971727e-10,5.870758197e-10,1.18940286e-10,7.047680686e-10,0.4275601381,2.557356457e-09,0.2819273817,7.193142202e-09,5.733543557e-09,0.09306788332,2.106496405e-09,0.1974445771,3.724417962e-10,,,,,,False,,0.007948820025,0
2019-07-31,5D,eigenfactor_a1.4/time_varying/urgent,16786720.88,101.5929773,3.436104617,3.416895979,0.1548060567,0.1539406542,4.577045801,5.100102487,0.8343759306,0.000343649458,,0.02252638956,1.000000037,0.6910384222,0.0003197117952,optimal,0,CLARABEL,,False,9,0.3524402274,3.387353126,0.005547998591,2.295914423e-05,0.0003197117952,False,1.987662795e-11,0.3524402274,0,False,1.006060178e-11,0.6910384222,0,True,0.1539406542,0.02252638956,0,0.003066866406,3.486229618e-10,1.57144196e-09,1.087646777e-09,1.158639391e-08,0.080722094,1.526176214e-09,0.3524402274,3.314045141e-09,3.455489373e-09,0.2396402975,1.943392219e-09,0.3271973554,9.056341196e-10,,,,,,False,,0.0155435548,0
2019-08-30,5D,eigenfactor_a1.4/time_varying/urgent,18065935.06,84.6609827,5.473014062,5.436258177,0.2465744847,0.24491853,3.814212414,4.500225478,0.9244210882,0.0006702577009,,0.02252638892,1.000000008,0.2910379251,0.000144682398,optimal,0,CLARABEL,,False,9,0.3033098729,3.777885485,0.006254443732,2.14115823e-05,0.000144682398,False,4.493585054e-12,0.3033098729,0,False,1.832102739e-12,0.2910379251,0,True,0.24491853,0.02252638892,0,0.003487432387,3.406024976e-11,1.802072668e-10,2.094067358e-11,3.882788944e-08,0.1516759087,6.23307262e-10,0.2482619874,1.465392984e-09,1.133276625e-09,0.3033098729,7.291135284e-10,0.2967521878,2.148714813e-10,,,,,,False,,0.003304485989,0
2019-09-30,5D,eigenfactor_a1.4/time_varying/urgent,17840515.77,113.9808082,11.10944473,11.02781759,0.5005113412,0.4968338118,5.13515199,5.985585786,0.9526733768,0.001584495158,,0.02252638911,1.000000016,0.2027083208,7.915726946e-05,optimal,0,CLARABEL,,False,8,0.3040859547,3.937010967,0.008258096757,1.220790116e-05,7.915726946e-05,False,1.794019348e-11,0.3040859547,0,False,6.956886546e-12,0.2027083208,0,True,0.4968338118,0.02252638911,0,0.002939484622,9.029057131e-10,1.022651447e-09,4.344367652e-10,0.006401077955,0.2458033721,5.244233143e-09,0.1855767536,1.033801948e-08,4.212789255e-08,0.3040859547,4.962261009e-09,0.2581327752,1.47378396e-09,,,,,,False,,0.003867460217,0
2019-10-31,5D,eigenfactor_a1.4/time_varying/urgent,17887991.87,73.00772497,7.694253406,7.680448056,0.3466474865,0.3460255172,3.289200787,4.113604859,0.961684436,0.001080825809,,0.02252638898,1.000000011,0.1989129512,7.669134495e-05,optimal,0,CLARABEL,,False,8,0.3291592167,4.241954357,0.006778931765,1.656417068e-05,7.669134495e-05,False,9.127363577e-12,0.3291592167,0,False,3.438321265e-12,0.1989129512,0,True,0.3460255172,0.02252638898,0,0.002593423344,3.291483713e-10,6.838202784e-10,3.497741767e-10,0.07971851953,0.244772744,2.76448279e-09,0.1492281203,4.73275503e-09,1.569266988e-08,0.3291592167,1.314211665e-09,0.1971213728,7.80879181e-10,,,,,,False,,0.001283601623,0
2019-11-29,5D,eigenfactor_a1.4/time_varying/urgent,17933617.34,90.70702574,4.921960094,4.80853146,0.2217479729,0.2166376978,4.086603446,4.748579945,0.8420848924,0.0007099349211,,0.0225263892,1.00000002,0.7763327271,0.000291259145,optimal,0,CLARABEL,,False,9,0.4480837414,3.307335733,0.005222148241,5.817853998e-05,0.000291259145,False,1.540535569e-11,0.4480837414,0,False,7.136914877e-12,0.7763327271,0,True,0.2166376978,0.0225263892,0,0.002816874542,3.570077723e-10,2.387763161e-09,7.686353747e-10,0.1803041517,2.34410807e-08,1.766627927e-09,0.1891063625,2.548939805e-09,3.079260097e-09,0.1825057078,1.26275845e-09,0.4480837414,9.818453328e-10,,,,,,False,,0.009624315686,0
2019-12-31,5D,eigenfactor_a1.4/time_varying/urgent,18026272.55,90.52666235,9.623461364,9.552928726,0.4335636633,0.4303859721,4.078477574,4.887486164,0.896785355,0.001435233186,,0.0225263889,1.000000007,0.3673705772,0.0001542504834,optimal,0,CLARABEL,,False,10,0.5345762597,2.534442615,0.007274060306,0.0001093553627,0.0001542504834,False,6.462831506e-12,0.5345762597,0,False,1.842812959e-12,0.3673705772,0,True,0.4303859721,0.0225263889,0,0.002543217845,1.510467506e-10,4.809654649e-10,1.274023223e-10,1.425629234e-07,6.674428282e-09,2.499755432e-09,0.2482478771,3.475153315e-09,1.366066721e-09,0.2171757046,7.833714744e-10,0.5345762597,4.970117401e-10,,,,,,False,,0.003394124038,0
2020-01-31,5D,eigenfactor_a1.4/time_varying/urgent,18604423.45,109.4986637,5.624997999,5.685308576,0.2534217831,0.2561389421,4.933218929,5.288671524,0.6751936604,0.0006025718272,,0.02252638919,1.00000002,0.6720559759,0.0003909001832,optimal,0,CLARABEL,,False,10,0.6619337482,2.015159915,0.005840142224,7.400706349e-05,0.0003909001832,False,2.348401147e-11,0.6619337482,0,False,5.980028419e-12,0.6720559759,0,True,0.2561389421,0.02252638919,0,0.002418778272,7.414360786e-10,1.411491487e-09,1.009272504e-09,0.1906880083,2.253885578e-09,1.268364189e-09,0.1473781851,1.656386861e-09,2.057106529e-09,4.557744398e-08,1.155685171e-09,0.6619337482,1.228796856e-09,,,,,,False,,0.003591401204,0
2020-02-28,5D,eigenfactor_a1.4/time_varying/urgent,17858983.65,106.195906,9.586507763,9.604021954,0.431898801,0.432687864,4.784420523,5.768751656,0.9224166978,0.001147118881,,0.02252638949,1.000000033,0.8310486278,0.0003153285656,optimal,0,CLARABEL,,False,9,0.3413512919,3.589084614,0.00627496713,9.41862851e-05,0.0003153285656,False,2.200107025e-11,0.3413512919,0,False,1.24941908e-11,0.8310486278,0,True,0.432687864,0.02252638949,0,0.004228390789,2.211582996e-10,1.730246762e-09,1.414394395e-09,0.3413512919,5.050173519e-08,9.66930791e-09,0.1115901052,1.725377791e-08,7.93831375e-09,0.2709781807,6.901630489e-09,0.2760803242,2.433026134e-09,,,,,,False,,0.004128482386,0
2020-03-31,5D,eigenfactor_a1.4/time_varying/urgent,17058286.31,65.92678603,8.955534018,8.955033264,0.4034716813,0.4034491209,2.970184821,3.662416978,0.9808814853,0.003314890571,,0.02252638907,1.000000015,1.369033517,0.003050007741,optimal,0,CLARABEL,,False,7,0.3019069142,4.872635668,0.00419461375,1.444187199e-10,0.003050007741,False,1.566998098e-11,0.3019069142,0,False,1.733824617e-11,1.369033517,0,True,0.4034491209,0.02252638907,0,0.02228309023,1.867396578e-10,1.780319347e-10,3.440327277e-10,0.0793133706,0.1359142104,0.3019069142,0.1006713074,0.2465306524,1.565310502e-09,1.008317244e-09,2.339356882e-09,0.1356635392,1.432764846e-10,,,,,,False,,0.05139515633,0
2020-04-30,5D,eigenfactor_a1.4/time_varying/urgent,17486587.51,85.67691152,7.754108439,7.817563657,0.349344122,0.3522029558,3.859982829,1.915383646,0.9670294561,0.006003887207,,0.02252638884,1.000000004,0.5171485882,0.001672453108,optimal,0,CLARABEL,,False,7,0.4440779506,3.394707587,0.01628764499,0.000298065838,0.001672453108,False,8.838219122e-12,0.4440779506,0,False,3.314417748e-12,0.5171485882,0,True,0.3522029558,0.02252638884,0,0.009839967365,2.138845018e-11,1.22198658e-10,1.450844084e-10,0.02394264015,0.1881591955,0.2256971328,0.1007634355,0.4440779506,3.265697389e-10,3.119339571e-10,6.52393328e-10,0.01735964384,4.400099067e-11,,,,,,False,,0.039136664,0
2020-05-29,5D,eigenfactor_a1.4/time_varying/urgent,17444687.24,27.83496164,10.17350382,9.955404812,0.4583446039,0.4485186376,1.254042333,3.073639877,0.9875010971,0.009405055079,,0.02252638889,1.000000007,0.2302670875,0.0001432593975,optimal,0,CLARABEL,,False,7,0.4467921005,3.612999994,0.01115674078,0.0003079057014,0.0001432593975,False,1.296590833e-11,0.4467921005,0,False,4.055755793e-12,0.2302670875,0,True,0.4485186376,0.02252638889,0,0.006564231058,8.460639099e-12,4.547597885e-10,5.113981935e-10,0.1389165878,0.1890345861,0.1169469832,0.09007930547,0.4467921005,6.518360692e-10,6.496170001e-10,1.338528978e-09,0.01823043281,5.238042364e-10,,,,,,False,,0.00973776349,0
2020-06-30,5D,eigenfactor_a1.4/time_varying/urgent,17536497.64,53.9802569,7.056651018,6.144307297,0.317921728,0.2768181094,2.431960502,3.891756594,0.9726101482,0.006406244632,,0.02252638925,1.000000023,0.4391353289,0.0001941181018,optimal,0,CLARABEL,,False,8,0.3894567768,3.344627991,0.008472044315,0.0004976811032,0.0001941181018,False,2.767787868e-11,0.3894567768,0,False,1.082835267e-11,0.4391353289,0,True,0.2768181094,0.02252638925,0,0.006253718461,0,1.25757421e-09,9.712252669e-10,0.252552848,0.2841542732,8.72903275e-09,0.04229656937,0.3894567768,2.183541267e-09,3.426218449e-09,4.284478973e-09,0.03153951071,1.086398174e-09,,,,,,False,,0.009965906837,0
2020-07-31,5D,eigenfactor_a1.4/time_varying/urgent,18203815.61,77.11850116,7.244807299,6.508047034,0.3263986911,0.2932055948,3.474402672,4.911080799,0.9270607319,0.006813937184,,0.02252638899,1.000000011,0.1658013741,7.84216215e-05,optimal,0,CLARABEL,,False,8,0.3141798909,3.698745438,0.007059819618,0.0005368224992,7.84216215e-05,False,9.607307034e-12,0.3141798909,0,False,3.596936433e-12,0.1658013741,0,True,0.2932055948,0.02252638899,0,0.003505671668,2.251237553e-11,5.360789446e-10,7.532478437e-10,0.2813936973,0.3141798909,3.479520768e-09,0.05217206928,0.2938281502,5.742931356e-10,1.836933539e-09,3.125492959e-09,0.05842618165,3.165101483e-10,,,,,,False,,0.01363463452,0
2020-08-31,5D,eigenfactor_a1.4/time_varying/urgent,18073360.71,149.5146222,12.33571026,11.18915257,0.5557580094,0.504102401,6.736049003,8.054296008,0.8567935409,0.01359730975,,0.02252638882,1.000000003,0.07476077566,4.213620742e-05,optimal,0,CLARABEL,,False,7,0.2969524199,3.951644805,0.006286516653,0.0006246225114,4.213620742e-05,False,2.964510175e-12,0.2969524199,0,False,1.082919022e-12,0.07476077566,0,True,0.504102401,0.02252638882,0,0.004296963236,3.873843048e-11,1.471747712e-10,4.521232016e-10,0.2612315189,0.2969524199,0.01497119384,0.04663472551,0.29488514,3.019585212e-10,3.12187882e-10,2.529671581e-09,0.08532499793,9.127159546e-11,,,,,,False,,0.001199003573,0
2020-09-30,5D,eigenfactor_a1.4/time_varying/urgent,17861987.36,162.7753682,10.51685496,8.414824296,0.4738135262,0.3791112065,7.333482442,8.472107137,0.6510864149,0.01076848922,,0.02252638887,1.000000006,0.226871793,0.0001029253889,optimal,0,CLARABEL,,False,7,0.2997797575,4.086845641,0.005113958983,0.0006160592204,0.0001029253889,False,5.04100566e-12,0.2997797575,0,False,1.998929795e-12,0.226871793,0,True,0.3791112065,0.02252638887,0,0.005353882274,9.734602566e-11,2.520306916e-10,5.517133526e-10,0.2906047848,0.2997797575,2.584688016e-09,0.02188004066,0.2285228533,2.829296876e-10,4.172229893e-10,0.02964281631,0.1295697431,1.308621596e-10,,,,,,False,,0.01132856265,0
2020-10-30,5D,eigenfactor_a1.4/time_varying/urgent,17604880.17,129.9337795,7.656792357,7.054559098,0.3449597622,0.3178274812,5.853877655,7.234632011,0.8517563824,0.004718699766,,0.02252638904,1.000000013,0.2114748947,7.717512813e-05,optimal,0,CLARABEL,,False,7,0.3684548017,3.679787809,0.004978051077,0.0002423020355,7.717512813e-05,False,1.278812034e-11,0.3684548017,0,False,4.538546489e-12,0.2114748947,0,True,0.3178274812,0.02252638904,0,0.004249992467,1.009436784e-10,6.899611747e-10,2.985067685e-09,0.3184079279,0.3684548017,3.971670945e-09,0.02788591278,0.1495230053,8.652608242e-10,1.456176617e-09,0.03420109114,0.1015272507,4.820958782e-10,,,,,,False,,0.01266008946,0
2020-11-30,5D,eigenfactor_a1.4/time_varying/urgent,17570862.43,103.1727348,5.592444326,5.559268413,0.2519551497,0.2504604827,4.648218262,6.039756426,0.8774033393,0.003459806166,,0.022526389,1.000000012,0.1900247366,8.334544611e-05,optimal,0,CLARABEL,,False,7,0.3857742515,3.689432018,0.003709544426,2.333786747e-06,8.334544611e-05,False,1.167569805e-11,0.3857742515,0,False,3.968550448e-12,0.1900247366,0,True,0.2504604827,0.022526389,0,0.005740037691,1.086788345e-10,4.126110218e-10,9.221930037e-08,0.3039766153,0.3857742515,3.177613226e-09,0.01386269879,0.08757504689,1.190527296e-09,2.911889955e-09,0.1133004394,0.09551084663,1.482898375e-09,,,,,,False,,0.009593411795,0
2020-12-31,5D,eigenfactor_a1.4/time_varying/urgent,17931738.27,209.7401295,6.52775294,6.534700691,0.2940934006,0.2944064161,9.449375383,10.29456422,0.90816203,0.001924744207,,0.02252638945,1.000000032,0.5938717851,0.0004993059583,optimal,0,CLARABEL,,False,5,0.3746938678,3.918818335,-5.598895806e-05,9.284809296e-06,0.0004993059583,False,3.101350589e-11,0.3746938678,0,False,1.475426129e-11,0.5938717851,0,True,0.2944064161,0.02252638945,0,0.002635530061,1.753635282e-09,2.368133481e-08,0.04025225158,0.05665557849,0.3746938678,9.62828258e-09,0.02386143656,0.04970521182,3.466800531e-09,5.324896002e-08,0.1759439169,0.2755834071,0.003304237943,,,,,,False,,0.005821821122,0
2021-01-29,5D,eigenfactor_a1.4/time_varying/urgent,17613483.28,249.2744453,8.007223482,7.992548484,0.3607476577,0.3600865083,11.23050611,11.81239012,0.8839870169,0.003283529978,,0.02252638909,1.000000016,0.5441488778,0.0006990810191,optimal,0,CLARABEL,,False,5,0.3163858568,4.592445104,0.0001277438562,5.934612781e-07,0.0006990810191,False,1.392187761e-11,0.3163858568,0,False,6.79303839e-12,0.5441488778,0,True,0.3600865083,0.02252638909,0,0.00395255466,1.908527913e-09,2.295420833e-08,0.04155077105,0.06822223359,0.2782683234,5.480752135e-09,0.01391000922,0.02474832604,1.629768935e-09,5.215989752e-09,0.3163858568,0.1320928126,0.1248216301,,,,,,False,,0.01038214053,0
2021-02-26,5D,eigenfactor_a1.4/time_varying/urgent,17345305.84,264.7193504,10.78504718,10.5525645,0.4858963309,0.4754223404,11.92634199,12.23254412,0.8734663252,0.00447188876,,0.02252638921,1.000000021,0.8451551124,0.0005448286027,optimal,0,CLARABEL,,False,7,0.4945229998,3.120262778,0.001825331591,1.152455866e-05,0.0005448286027,False,2.982548325e-11,0.4945229998,0,False,1.315691935e-11,0.8451551124,0,True,0.4754223404,0.02252638921,0,0.005263384452,8.173338241e-09,3.483712642e-09,0.04751970542,1.113946744e-08,0.06454936723,0.03099764306,8.422854203e-09,0.1432799236,1.969451007e-09,3.395453088e-09,0.4945229998,4.42816619e-09,0.2191303199,,,,,,False,,0.01777298551,0
2021-03-31,5D,eigenfactor_a1.4/time_varying/urgent,17254512.88,223.3483681,10.44976214,10.36691636,0.4707908083,0.4670583759,10.06246433,8.989056193,0.9668322406,0.003573868569,,0.02252638917,1.000000019,0.3599487752,0.0002118825365,optimal,0,CLARABEL,,False,7,0.4129784967,3.75222133,0.002447458927,1.410149366e-06,0.0002118825365,False,2.71846728e-11,0.4129784967,0,False,9.740026146e-12,0.3599487752,0,True,0.4670583759,0.02252638917,0,0.006104971258,0.030282983,5.853299837e-09,0.04742297558,1.603838236e-09,3.717242115e-09,0.1805897714,7.570467929e-10,0.1089165622,2.538236336e-09,2.830392191e-09,0.4129784967,5.008249121e-09,0.2198091888,,,,,,False,,0.03183647657,0
2021-04-30,5D,eigenfactor_a1.4/time_varying/urgent,17488630.91,163.493899,8.909775846,9.181333507,0.4014101486,0.4136445754,7.365854249,6.125420705,0.9829161098,0.002725284139,,0.0225263889,1.000000007,0.6228061219,0.0002731526542,optimal,0,CLARABEL,,False,8,0.3605108324,3.791248526,0.0032485101,3.91094738e-05,0.0002731526542,False,8.559724236e-12,0.3605108324,0,False,3.976175986e-12,0.6228061219,0,True,0.4136445754,0.0225263889,0,0.003968397575,0.04853652385,1.62077819e-09,2.347752241e-09,6.005086561e-10,7.82835067e-10,0.3605108324,1.969716796e-10,4.513460387e-08,1.236840067e-09,1.162739533e-09,0.2863642594,0.1132430311,0.1913453001,,,,,,False,,0.01627572663,0
